id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
tm984204,The Seventh Day,MOVIE,2021,R,87,horror,US,,tt11263022,4.5,4248
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,43,documentation,GB,1,tt14992232,5.5,1371
tm1020073,Thunder Force,MOVIE,2021,PG-13,107,scifi; comedy; fantasy; action,US,,tt10121392,4.4,40788
tm1127479,Cobalt Blue,MOVIE,2022,,112,drama; romance,IN,,tt15314640,6.7,952
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,26,comedy; reality,US,1,tt16584084,7,494
ts317297,The Orbital Children,SHOW,2022,TV-14,32,action; scifi; drama; fantasy; animation,JP,2,tt13351614,6.4,497
ts223450,Move to Heaven,SHOW,2021,TV-MA,52,drama,KR,1,tt11052470,8.6,5307
tm1195428,All About Gila,MOVIE,2022,,76,comedy,,,,,
ts255779,Gabbys Dollhouse,SHOW,2021,TV-Y,23,fantasy; animation; comedy; family,US,4,tt9165438,7.2,344
ts287045,Fatma,SHOW,2021,TV-MA,42,crime; drama; thriller,TR,1,tt11961378,7.4,8185
ts320183,Singleâ€™s Inferno,SHOW,2021,TV-PG,64,reality,KR,2,tt16283666,7.2,1460
tm1003725,A Castle for Christmas,MOVIE,2021,,98,romance; comedy; drama; family,US; GB,,tt13070602,5.5,11727
tm983270,Outside the Wire,MOVIE,2021,R,116,scifi; thriller; action; fantasy,US,,tt10451914,5.4,41562
tm319224,The Loud House Movie,MOVIE,2021,G,83,animation; action; thriller; fantasy; drama; family; music; comedy,US,,tt6714432,6.2,1893
ts301914,Inspector Koo,SHOW,2021,TV-14,69,action; comedy; thriller,KR,1,tt14731794,6.9,534
ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,60,documentation; sport,US,1,tt13087512,8.3,2429
ts272669,Waffles + Mochi,SHOW,2021,TV-Y,30,family,US,1,tt14035218,7.5,463
ts268835,Sisyphus,SHOW,2021,,71,action; fantasy; scifi; drama,KR,1,tt13715448,7,3688
ts317612,Love is Blind: Japan,SHOW,2022,TV-PG,57,reality; romance,JP,1,tt15943826,7.1,394
ts308511,Back to 15,SHOW,2022,TV-14,39,comedy; drama,BR,1,tt15301854,6.6,574
tm1166015,The Invisible Thread,MOVIE,2022,,109,drama; comedy; family,IT,,tt14540892,6.6,1432
ts188861,Battle Kitty,SHOW,2022,TV-Y7,32,animation; action; comedy; family; fantasy; scifi,US,1,tt10050740,7.4,60
ts308689,Misfit: The Series,SHOW,2021,,24,comedy,NL,1,tt15517928,7.2,72
tm1096769,Lead Me Home,MOVIE,2021,,40,documentation,US,,tt15339848,7.1,
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,scifi; comedy; fantasy,ES,1,tt13560186,5.4,437
ts320075,Aranyak,SHOW,2021,TV-MA,41,crime; thriller; drama,IN,1,tt14167344,7.9,7629
ts304058,Ganglands,SHOW,2021,TV-MA,46,action; crime; drama; thriller,FR,1,tt13278100,7,2460
tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,comedy; animation; family,GB,,tt15857304,7.3,1448
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,comedy; drama; family; fantasy; animation; action,US,,tt12851396,6.7,4614
ts296091,Elite Short Stories: Nadia GuzmÃ¡n,SHOW,2021,TV-MA,11,drama; romance,ES,1,tt14671790,6.3,1851
tm1083068,Operation Hyacinth,MOVIE,2021,,112,crime; drama; thriller,PL,,tt14315584,6.7,2802
tm1102891,Grudge,MOVIE,2021,,104,thriller; crime; drama,TR,,tt13717980,5.5,4185
tm1137862,Four to Dinner,MOVIE,2022,,104,comedy; romance,IT,,tt14247286,6.3,2913
tm1074621,Bridgerton - The Afterparty,MOVIE,2021,,38,,US,,,,
ts72196,Swap Shop,SHOW,2021,TV-14,30,reality,US,2,tt15674202,6.7,325
ts269493,Headspace Guide to Meditation,SHOW,2021,TV-G,22,documentation; animation,US,1,tt13617024,8.4,1540
ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,30,reality,US,1,tt15204216,6,427
tm960924,Kuthiraivaal,MOVIE,2021,,125,drama,IN,,tt13022626,6.4,150
tm998188,More the Merrier,MOVIE,2021,,112,comedy,ES,,tt6925902,5.4,3080
tm1036270,I Am All Girls,MOVIE,2021,,107,crime; drama; thriller,ZA,,tt9013182,5.9,5704
ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,54,reality,FR,2,tt14746934,7.4,593
tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,romance; comedy,US; ZA; GB,,tt12783454,4.7,15536
ts287802,Penguin Town,SHOW,2021,TV-G,30,documentation; drama; family; comedy,ZA,1,tt14677850,7.9,824
ts239188,Kitz,SHOW,2021,TV-MA,44,thriller; drama,AT; DE,1,tt12104930,5.7,2302
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,comedy,,,tt13935770,7,286
ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,,51,documentation,DE,1,,,
ts283528,This Is Pop,SHOW,2021,TV-MA,44,music; documentation,CA,1,tt14155414,6.9,1076
tm991351,PelÃ©,MOVIE,2021,PG-13,108,documentation; sport,GB,,tt13842562,7,4169
tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,action; crime; drama; thriller,IN,,tt10340562,7.2,9968
tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,documentation; crime,GB,,tt15085784,6.3,3123
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,24,action; scifi,US,1,,,
tm972519,Dont Kill Me,MOVIE,2021,,90,romance; fantasy; horror,IT,,tt11116374,4.3,1611
ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,13,comedy; drama; romance,ES,1,tt16156744,6.2,655
tm1092892,Found,MOVIE,2021,PG,97,documentation; drama,US; CN,,tt13622146,7.5,1145
ts306068,Luna Park,SHOW,2021,TV-MA,50,drama; romance,IT,1,tt15349110,6.4,691
tm1040688,Three Songs for Benazir,MOVIE,2021,,22,drama,AF,,tt14608922,7.7,
ts319412,Forecasting Love and Weather,SHOW,2022,TV-14,66,drama; romance,KR,1,tt15140592,7.2,1016
ts326955,The Fame Game,SHOW,2022,,47,crime,IN,1,,,
tm998858,Brian Regan: On the Rocks,MOVIE,2021,,58,comedy,US,,tt13926994,6.9,601
tm1000797,Ride or Die,MOVIE,2021,R,142,thriller; drama; romance,JP,,tt14164234,5.5,1808
tm362072,Monster,MOVIE,2021,R,98,drama; crime,CA; US,,tt10229074,6.5,5574
ts272366,Amend: The Fight for America,SHOW,2021,TV-MA,59,war; documentation; history,US,1,tt13972246,7.8,1281
ts271726,Go Dog Go,SHOW,2021,TV-Y,24,animation,US,2,tt10687202,7.2,179
tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,drama; romance; scifi; animation; action,JP,,tt13288678,6.6,1331
tm433048,This Is the Night,MOVIE,2021,R,100,drama; comedy,US,,tt8430548,5.5,556
tm1031976,Dhamaka,MOVIE,2021,,104,thriller; crime; drama; action,IN,,tt13510660,7.5,39620
ts317526,Selling Tampa,SHOW,2021,TV-MA,40,reality,US,1,tt16227948,4.4,708
tm1125844,The Whole Truth,MOVIE,2021,R,125,horror; thriller; drama,TH,,tt15850662,5.1,3073
ts284862,Zero Chill,SHOW,2021,,30,drama; comedy,GB,1,,,
ts258415,Elves,SHOW,2021,TV-14,24,fantasy; horror; thriller; family; drama; scifi,DK,1,tt13231962,5.5,4075
tm872108,A Week Away,MOVIE,2021,,94,drama; family; romance,US,,tt11388278,5.7,4465
tm985550,Crazy About Her,MOVIE,2021,,102,comedy; romance,ES,,tt11698630,6.6,5435
tm948681,Below Zero,MOVIE,2021,,106,action; crime; horror; thriller; drama,ES,,tt9845564,6.2,18840
ts302653,Light the Night,SHOW,2021,TV-MA,57,drama; thriller; crime,TW,3,tt15808044,7.4,968
ts330132,800 Meters,SHOW,2022,TV-MA,52,documentation; crime,ES,1,tt13323170,6.9,459
ts14520,Action Pack,SHOW,2022,TV-Y,28,action; comedy; family; fantasy; scifi; animation,US,1,tt15527308,6.5,66
ts241296,Finding Ola,SHOW,2022,TV-14,53,comedy; drama,,1,tt12432642,7.6,1431
tm1142517,The Witcher: Fireplace,MOVIE,2021,,59,,US,,,,
ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,2,animation; comedy; family,JP,1,tt14202738,8.1,335
ts282291,Generation 56K,SHOW,2021,TV-14,30,comedy; drama; romance,IT,1,tt13524842,7.4,2317
tm1029256,Ferry,MOVIE,2021,,106,drama; thriller; action; crime,NL; BE,,tt14217100,7,10748
ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,,12,comedy; drama,ES,1,tt16259804,6.1,620
tm1108621,Yara,MOVIE,2021,,95,drama; crime; thriller,IT,,tt15655458,6.2,4205
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,45,drama; comedy,IN,1,tt13282662,7.4,6162
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,drama; crime; thriller,ES,1,tt14676004,7.3,1903
ts308516,Young; Famous & African,SHOW,2022,TV-MA,43,reality,ZA,1,tt15302054,4.6,354
tm810494,The 8th Night,MOVIE,2021,,115,horror; thriller,KR,,tt14781176,5.3,3181
tm950444,Skater Girl,MOVIE,2021,PG,107,drama; family; sport,IN; US,,tt6964940,6.6,4180
tm894254,Penguin Bloom,MOVIE,2021,PG-13,95,drama,AU; US,,tt6317656,6.8,9792
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,drama; romance,ES,1,tt14675560,6.9,2609
tm998726,Sentinelle,MOVIE,2021,,80,drama; thriller; action; crime,FR,,tt11734264,4.7,7726
ts104362,Kid Cosmic,SHOW,2021,TV-Y7,23,action; comedy; family; fantasy; scifi; animation,US,3,tt9248538,7.9,1354
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,comedy; crime,IT,1,tt16745502,6.8,900
ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,drama,JO,1,tt10183912,7.4,5708
tm1179176,Michela Giraud: The Truth; I Swear!,MOVIE,2022,,60,comedy; documentation,IT,,tt18396984,5.5,54
ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,41,drama,PT,1,tt13053042,7.4,631
tm834847,Seal Team,MOVIE,2021,,101,comedy; animation,ZA,,tt8456190,5.5,1240
ts232506,50M2,SHOW,2021,TV-MA,49,comedy; drama; thriller; crime,TR,1,tt11617848,6.9,5516
ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,drama; music,CO,1,tt17076336,6.3,28
ts317720,Coming Out Colton,SHOW,2021,TV-MA,36,reality,US,1,tt14527650,6.7,1087
tm1064532,Deep,MOVIE,2021,,101,scifi; thriller; drama,TH,,tt14880258,4.8,1380
ts312200,I Am Georgina,SHOW,2022,TV-14,41,reality,ES,1,tt15494864,3.9,2729
tm1040671,Marilyns Eyes,MOVIE,2021,,110,comedy; drama,IT,,tt13313408,6.6,1215
tm984155,The Devil Below,MOVIE,2021,R,89,horror; thriller,US,,tt8299850,4.2,4093
ts244930,Angry Birds: Summer Madness,SHOW,2022,TV-Y7,14,action; comedy; family; fantasy; animation,US,1,tt12027896,6.3,436
tm996010,Still Out of My League,MOVIE,2021,,113,comedy; romance; drama,IT,,tt14361314,5.4,729
ts272939,The Lost Pirate Kingdom,SHOW,2021,TV-MA,43,documentation; drama; history,US,1,tt14057360,6.6,2702
tm1077201,Stuck Together,MOVIE,2021,,126,comedy,BE; FR,,tt13834006,6.3,6699
ts108621,Sky Rojo,SHOW,2021,TV-MA,27,action; crime; drama; thriller,ES,3,tt8690776,6.5,8569
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,documentation; music,US,1,tt18274456,7,94
tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,,78,documentation,US; GB,,tt18059108,7.5,551
tm965754,Brother in Love 2,MOVIE,2021,,115,comedy,,,tt12738164,7.2,589
tm1038355,The Last Mercenary,MOVIE,2021,,110,comedy; action; crime; thriller,FR,,tt12808182,5.3,8276
ts288472,You Are My Spring,SHOW,2021,,69,drama; romance; thriller; fantasy,KR,1,tt14169816,7.5,532
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,73,documentation,US,,tt14539726,7.8,2534
tm945448,Vicky and Her Mystery,MOVIE,2021,,84,drama; european,FR,,tt10945274,6.4,1789
tm949382,Looop Lapeta,MOVIE,2022,,131,comedy; crime; romance; thriller; action,IN,,tt8907974,5.1,4170
tm1030283,Why Did You Kill Me?,MOVIE,2021,R,83,documentation; crime,US,,tt14318430,5.6,4057
ts319460,Russell Howard: Lubricant,SHOW,2021,,63,comedy,GB,1,tt16146342,7,791
ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy; animation,US,1,tt15125616,5.3,1383
tm1021689,The Door Into Summer,MOVIE,2021,,118,scifi,,,tt13757540,6.3,594
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation; crime; drama,ES,2,tt15384346,7.7,836
ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,reality,DE,1,tt16369694,7.5,788
tm1185568,Broken Idol: The Undoing of Diomedes DÃ­az,MOVIE,2022,R,102,documentation; crime,CO,,tt18750180,6.1,144
ts317423,Love Never Lies,SHOW,2021,,50,reality,ES,1,tt14540924,5.6,228
tm421437,Anne+,MOVIE,2021,,94,drama; romance,NL,,tt15420598,6.1,1295
tm466544,Sooryavanshi,MOVIE,2021,,145,action; crime; thriller,IN,,tt9531772,6.5,75199
ts288065,Naomi Osaka,SHOW,2021,TV-14,37,documentation; sport,US,1,tt11898920,6.2,1287
tm1106806,Attack of the Hollywood ClichÃ©s!,MOVIE,2021,,59,documentation,US; GB,,,,
ts226392,Sexify,SHOW,2021,TV-MA,44,drama; comedy,PL,1,tt14315542,6.5,4907
ts306188,Motel Makeover,SHOW,2021,,30,reality,CA,1,tt15128558,4.8,688
ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,scifi; war; drama,JP,1,tt15569106,6.7,404
tm1119136,Game Changer,MOVIE,2021,,102,crime; drama; romance; thriller; comedy,TH,,tt13677352,4.4,109
tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,,8,documentation,IT,,tt10666438,7,7
tm1098514,The Falls,MOVIE,2021,,129,drama,TW,,tt15119668,7,1413
tm1000599,The Last Forest,MOVIE,2021,,74,drama; documentation,BR,,tt14029622,7.3,385
ts288195,Invisible City,SHOW,2021,TV-MA,36,drama; fantasy; thriller; crime,BR,2,tt8878862,7.7,18
ts257271,The Time It Takes,SHOW,2021,TV-MA,13,drama; romance; comedy,ES,1,tt13322938,7.1,1183
tm1104252,Escape the Undertaker,MOVIE,2021,,31,horror,US,,tt15387782,4.3,394
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,documentation; history; sport,US,,tt15095938,6.9,906
tm1107912,American Girl,MOVIE,2021,,101,drama,TW,,tt15623752,7.2,1032
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,89,documentation,DE,,tt11188850,7.7,888
tm876608,Sounds Like Love,MOVIE,2021,,110,comedy; music; romance; drama,ES,,tt11698662,5.4,2023
tm1119015,Love Like the Falling Petals,MOVIE,2022,,128,romance; drama,JP,,tt14227972,6.2,350
ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,reality; romance,BR,1,tt14902484,5.4,443
ts297247,That Girl Lay Lay,SHOW,2021,TV-G,23,comedy,US,2,tt14442054,3.4,232
tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,,179,drama; crime,PL,,tt16453244,6,2152
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,comedy; reality,IT,1,tt15326678,6.5,157
tm1129217,Anonymously Yours,MOVIE,2021,R,101,romance; drama,MX,,tt16088568,5.7,1541
ts297675,Sexy Beasts,SHOW,2021,TV-14,23,reality; romance,,2,tt14916746,4.6,1105
tm454879,Major Grom: Plague Doctor,MOVIE,2021,,136,action; crime,RU,,tt7601480,6.3,11715
ts282840,Worn Stories,SHOW,2021,TV-MA,30,documentation,US,1,tt14177168,6.6,311
ts321966,WWII in Color: Road to Victory,SHOW,2021,,51,documentation; history; war,GB,1,tt16477402,8.2,1362
ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,comedy; drama,MX,1,tt15101964,6.2,335
tm996040,Forever Out of My League,MOVIE,2022,,104,romance; comedy; drama,IT,,tt14362698,5.2,368
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,drama; romance,JP,1,tt15410190,6.1,704
ts291150,Soil,SHOW,2021,TV-MA,48,comedy; drama,BE,1,tt14319674,7.2,478
tm982887,The Minimalists: Less Is Now,MOVIE,2021,,53,documentation,US,,tt13583144,5.9,4027
ts286632,Why Are You Like This?,SHOW,2021,,24,comedy,AU,1,tt8540808,6.5,1480
ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,comedy; romance,IN,1,tt18274188,6.7,1302
ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,reality,,1,tt15665668,6.7,466
ts314395,The Motive,SHOW,2021,,35,crime; documentation,,1,tt15529566,5.3,1383
ts329711,Love; Life & Everything in Between,SHOW,2022,TV-14,27,drama; comedy; romance,SA,1,tt18253682,5.3,65
tm1111920,Making The Billion Dollar Code,MOVIE,2021,,28,documentation,DE,,,,
ts317064,Where Is Marta?,SHOW,2021,,63,crime; documentation,ES,1,tt15796898,6.8,1150
tm1174856,Chappelles Home Team - Earthquake: Legendary,MOVIE,2022,R,36,comedy,,,tt18278666,6.7,414
tm998033,Doctor,MOVIE,2021,,150,thriller; comedy; crime; action,IN,,tt11374902,7.6,14590
tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,,101,documentation,US,,tt10393074,7.7,307
ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,romance; fantasy; comedy; drama,MX,2,tt11937732,7.2,1766
tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,117,action; fantasy,NZ; HK,,tt7587604,4.7,2079
ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,crime; documentation,BR,1,tt15233856,6.5,777
tm1143258,Hey! Sinamika,MOVIE,2022,,149,drama; romance,IN,,tt11953194,6.1,2759
ts310335,Insiders,SHOW,2021,TV-MA,48,reality,ES,2,tt15436028,4.2,609
tm1111616,David and the Elves,MOVIE,2021,,106,fantasy; comedy; family,PL,,tt16024816,5.2,687
tm1011188,Meskina,MOVIE,2021,,98,comedy; romance,NL,,tt13691036,5.6,826
ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,reality; romance,MX,1,tt15251764,5.2,260
tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,drama,US,,tt17162524,6.5,
tm1178876,Battle: Freestyle,MOVIE,2022,,88,romance; drama; music,NO,,tt13350858,4.3,313
ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,action; crime; thriller; drama,MX,1,tt15016440,7.5,51
ts254928,D.P.,SHOW,2021,TV-MA,62,action,KR,1,,,
ts325756,Midnight Asia: Eat Â· Dance Â· Dream,SHOW,2022,TV-MA,37,documentation,SG,1,tt16583602,6.6,474
tm1040337,Security,MOVIE,2021,,118,thriller,IT,,tt11892916,5,1935
ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,25,comedy; family,US,1,tt13018090,4.1,1853
ts287703,Mine,SHOW,2021,TV-14,69,drama,KR,1,tt14023192,7.8,1101
ts287838,Mad for Each Other,SHOW,2021,,35,drama; comedy; romance,KR,1,tt14596414,7.9,1518
ts243780,Sharkdog,SHOW,2021,TV-Y,0,comedy; family; animation,SG; US,1,tt12211696,6.2,136
ts289364,Cat People,SHOW,2021,TV-14,32,documentation,US,1,tt14818454,6.3,266
ts279953,Law School,SHOW,2021,,60,crime; drama; thriller,KR,1,tt13885336,8.1,2024
tm1173363,Blippi The Musical,MOVIE,2022,G,60,action; music,,,,,
tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,animation; action; fantasy; thriller,JP,,tt14837960,5.5,800
ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,romance; reality,BR,1,tt15018224,6.1,425
tm979688,Homunculus,MOVIE,2021,,119,drama; thriller; fantasy,JP,,tt14404280,5.5,2632
ts297065,Tattoo Redo,SHOW,2021,TV-MA,30,reality,US,1,tt14956090,5.8,680
ts304709,Bake Squad,SHOW,2021,TV-PG,38,reality,US,1,tt15078760,6.9,651
ts273318,Country Comfort,SHOW,2021,TV-PG,24,drama; comedy; action; family; music,US,1,tt11717394,6.9,3301
ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,drama; family; music,ES,1,tt12379170,5.9,110
tm1018418,Two Distant Strangers,MOVIE,2021,R,32,drama,US,,tt13472984,,
ts317144,Adventure Beast,SHOW,2021,TV-MA,19,comedy; animation,US,1,tt15478708,5.2,496
tm1165118,UFO,MOVIE,2022,,109,drama; romance; documentation,TR,,tt14369286,4.8,728
tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,,93,documentation,US,,tt12443702,7.8,258
tm1091155,Untold: Breaking Point,MOVIE,2021,R,79,documentation; sport,US,,tt15101938,7.6,2400
tm872496,Autumn Girl,MOVIE,2021,,105,drama; romance,PL,,tt11412892,5.4,486
ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,animation; action; comedy; family; fantasy; scifi,US,1,tt14202476,6.8,68
tm1179579,In Good Hands,MOVIE,2022,,104,drama; family; romance; comedy,TR,,tt14898794,5.6,2325
tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,romance; comedy; drama,US,,tt13701962,5.5,2231
ts282155,Zero,SHOW,2021,TV-MA,24,scifi; action; comedy; drama; fantasy,IT,1,tt10619486,5.6,1270
ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,animation; documentation,US,1,tt14318406,6.8,445
ts272515,Dealer,SHOW,2021,TV-MA,32,action; drama; crime; thriller,FR,1,tt13702252,6.1,659
tm960145,Spoiled Brats,MOVIE,2021,,95,comedy,FR,,tt13079150,6.1,5361
tm990835,The Girl on the Train,MOVIE,2021,,128,drama; thriller; crime,IN,,tt8907992,4.4,14348
ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,comedy; family; fantasy; animation; action,ES; US,1,tt2386826,7.3,1193
ts288540,Ray,SHOW,2021,TV-MA,59,drama; thriller; crime,IN,1,tt14160660,7.2,8668
tm1115392,Shyam Singha Roy,MOVIE,2021,,157,drama; romance; horror; thriller,IN,,tt13349716,7.9,10903
tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,63,comedy,GB,,tt15091640,6,561
tm1047190,The Phantom,MOVIE,2021,,81,crime; documentation,GB; US,,tt14597294,6.4,709
tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,,96,documentation,GB; US,,tt13244024,6.8,383
tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,crime; history; thriller; documentation,ES,,tt13323092,6.5,2054
tm1115800,Theo Von: Regular People,MOVIE,2021,,61,comedy,US,,tt15579188,5.1,729
tm1000037,Je suis Karl,MOVIE,2021,R,126,drama; thriller; european; romance,CZ; DE,,tt9205538,5.4,889
ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,comedy; documentation,DE,1,tt15663868,5.5,83
tm1023388,Madame Claude,MOVIE,2021,,112,drama; crime; romance,FR,,tt10307724,5.4,3282
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,,65,comedy,,,tt15938722,5.7,500
tm816591,The Getaway King,MOVIE,2021,,100,action; comedy; crime; drama,PL,,tt10516196,6.8,973
ts275448,Navillera,SHOW,2021,,64,drama,KR,1,tt13885302,8.8,2024
ts287853,Coyotes,SHOW,2021,,45,drama,BE; LU,1,tt13847924,5.1,293
ts342479,SupercÃ£es,SHOW,2022,,30,comedy; family,CA,1,tt18469966,,
tm1088320,Father Christmas Is Back,MOVIE,2021,PG-13,105,comedy,GB,,tt13103340,4.5,5622
ts287149,Hype House,SHOW,2022,TV-MA,32,reality,US,1,tt15257704,2.3,2860
tm1065788,Last Summer,MOVIE,2021,,101,romance; drama,TR,,tt13067004,6.3,2774
ts270807,Hello; Me!,SHOW,2021,,61,scifi; comedy; fantasy; romance,KR,1,tt13670090,7.3,538
tm926580,A Family,MOVIE,2021,R,136,crime; drama,JP,,tt13356884,7,2158
tm1152323,Ms. Pat: Yall Wanna Hear Something Crazy?,MOVIE,2022,R,54,comedy,,,tt15338656,6.1,125
ts273461,Word of Honor,SHOW,2021,TV-14,43,action; scifi,CN,1,,,
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,68,music; comedy,US,,tt15763882,5.1,1579
tm979182,Red Dot,MOVIE,2021,,86,horror; thriller; drama,SE,,tt11307814,5.5,13156
tm1092309,We Couldnt Become Adults,MOVIE,2021,,124,drama; romance,JP,,tt14236064,6.5,655
